StudentID,Name,Gender,DOB,Email,Phone,Branch,Year,CGPA,Skills,Hackathons,Papers,Conferences,Sports,Clubs,Internships,Resume_Score,GitHub_Score,LeetCode_Rating,Placement_Probability,Father,Mother,Address
25128,Ekiya Chakrabarti,Female,2004-05-19,bhargavaridhi@example.net,8868367220,Civil Engineering – Environmental Geotechnology,2024,6.57,"AWS,PyTorch,SQL,Java,Cybersecurity",5,2,2,2,0,0,97,14,873,0.68,Vedika Borah,Chandani Talwar,"H.No. 46
Patel Road, Bikaner 211115"
25129,Hemani Wali,Male,2003-12-03,hganguly@example.com,9704305611,Civil Engineering – Environmental Geotechnology,2024,7.24,"Blockchain,React,AWS,Docker,Machine Learning",2,2,1,1,3,0,89,12,810,0.48,Sai Merchant,Tanveer Deep,"H.No. 734
Garde Chowk
Pali-985255"
25130,Ekalinga Wason,Male,2006-02-03,pnarula@example.com,09185372824,Civil Engineering – Environmental Geotechnology,2024,6.1,"React,Deep Learning,Data Science,PyTorch,IoT",0,0,0,2,3,1,70,56,1624,0.5,Jairaj Sant,Guneet Prakash,"H.No. 98
Mand Zila
Hindupur 530569"
25131,Liam Sundaram,Male,2003-02-28,vedant98@example.org,+910154759601,Civil Engineering – Environmental Geotechnology,2024,6.23,"TensorFlow,Cybersecurity,Machine Learning,SQL,NodeJS",4,3,0,2,1,2,52,18,1899,0.38,Bhavika Shere,Hardik Sama,"03, Sant Nagar, Kadapa 363039"
25132,Geetika Mitra,Male,2006-10-13,sbadal@example.com,04071284292,Civil Engineering – Environmental Geotechnology,2024,7.36,"Deep Learning,DevOps,Kubernetes,Cloud Computing,Machine Learning",2,2,2,2,1,2,86,34,1882,0.68,Vrinda Mital,William Goda,"44, Garg Nagar
Jamnagar-000495"
25133,Bhanumati Jaggi,Female,2005-10-14,ganeshturvi@example.net,02034276723,Civil Engineering – Environmental Geotechnology,2024,8.19,"Machine Learning,Deep Learning,Docker,AWS,DevOps",5,3,1,3,3,2,93,57,991,0.71,Samuel Narayanan,Vedant Baria,"90/038, Pathak Marg
Begusarai 647419"
25134,Janya Puri,Male,2005-07-29,yash99@example.org,08817796166,Civil Engineering – Environmental Geotechnology,2024,9.42,"Blockchain,Kubernetes,Docker,Cloud Computing,C++",0,1,2,3,3,2,69,12,1695,0.59,Onkar Dasgupta,Harita Lanka,"H.No. 67, Saha Street
Amaravati-075411"
25135,Zayan Kaul,Female,2008-03-04,gabaekiya@example.net,0035260188,Civil Engineering – Environmental Geotechnology,2024,8.4,"Linux,Machine Learning,DevOps,AWS,SQL",4,3,1,2,0,2,51,39,812,0.52,Benjamin Chaudhry,Dayamai Chokshi,"H.No. 16, Virk Ganj, Jodhpur 990599"
25136,Eta Biswas,Male,2002-09-26,kevin36@example.net,6545710835,Civil Engineering – Environmental Geotechnology,2024,9.66,"Data Science,PyTorch,Cloud Computing,Blockchain,TensorFlow",5,1,1,0,1,2,94,4,2128,0.37,Bhavika Ratti,Aarnav Krishnan,"H.No. 509
Pandit Zila
Guntakal-685356"
25137,Nathan Cheema,Female,2006-08-19,jagviviswanathan@example.org,6008158334,Civil Engineering – Environmental Geotechnology,2024,8.05,"Kubernetes,IoT,Java,Blockchain,NodeJS",2,2,2,0,2,2,57,49,941,0.48,Charan Pingle,Siddharth Pillay,"247, Khurana Circle
Shimla 569645"
25138,Jagrati Mall,Female,2005-07-13,irya88@example.com,06711079413,Civil Engineering – Environmental Geotechnology,2024,8.6,"DevOps,Kubernetes,Linux,Java,Data Science",0,2,0,2,0,2,55,42,1704,0.71,Meghana Rajagopal,Upkaar Batta,"43
Nair Road
Deoghar-755893"
25139,Manthan Sem,Male,2002-04-03,atara@example.org,05197777102,Civil Engineering – Environmental Geotechnology,2024,7.07,"React,Blockchain,DevOps,Linux,Cloud Computing",3,3,1,2,3,2,51,0,862,0.69,Yauvani Viswanathan,Amol Loke,"97
Vaidya Road, Kishanganj 107448"
25140,Jagrati Sandal,Female,2002-04-21,jagvibanerjee@example.org,7331530609,Civil Engineering – Environmental Geotechnology,2024,6.95,"Cybersecurity,DevOps,Linux,Python,React",2,2,2,2,1,1,63,2,1579,0.92,Tanvi Dalal,Vidhi Chawla,"02/230, Pant Street
Aizawl-129859"
25141,Abdul Varma,Female,2004-03-17,reddybhavika@example.org,8729544898,Civil Engineering – Environmental Geotechnology,2024,9.63,"AWS,Java,Cloud Computing,Machine Learning,Docker",5,1,2,3,2,1,70,7,2169,0.88,Vedhika Kashyap,Kiaan Sami,"437, Uppal Road, Malda-100408"
25142,Charan Din,Male,2004-07-20,indrajit02@example.org,8590840618,Civil Engineering – Environmental Geotechnology,2024,7.17,"Docker,PyTorch,Blockchain,Machine Learning,IoT",1,3,0,2,0,1,64,82,959,0.86,Qarin Wable,Pratyush Thakur,"44/035, Prabhu Nagar, Thane 958622"
25143,Irya Kapoor,Male,2007-05-01,majumdarcharles@example.net,05198217838,Civil Engineering – Environmental Geotechnology,2024,6.64,"Blockchain,NodeJS,C++,Cybersecurity,IoT",0,0,2,2,3,0,66,12,1445,0.34,Orinder Dutt,Isha Sarkar,"04/217
Bahl Ganj
Gopalpur-379734"
25144,Anthony Lad,Female,2004-08-10,kgaba@example.com,+910475309168,Civil Engineering – Environmental Geotechnology,2024,8.87,"React,C++,Data Science,Deep Learning,IoT",4,2,2,1,1,2,96,92,1890,0.5,Vihaan Mangal,Anmol Sarma,"H.No. 713
Oza Chowk
Saharsa-666530"
25145,Jack Saran,Male,2005-12-18,theodoremahal@example.com,4265942432,Civil Engineering – Environmental Geotechnology,2024,6.1,"Kubernetes,Data Science,TensorFlow,Deep Learning,Python",2,1,2,1,1,0,85,89,1624,0.4,Zashil Deshpande,Laban Narang,"658, Sibal Zila
Indore 921841"
25146,Chanakya Sura,Male,2004-09-20,kalabenjamin@example.net,5323258576,Civil Engineering – Environmental Geotechnology,2024,9.71,"Kubernetes,SQL,Java,Blockchain,NodeJS",0,0,0,3,3,0,85,47,1875,0.81,Oliver Subramaniam,Vrinda Pathak,"63/525, Narang Nagar, Bhalswa Jahangir Pur-594761"
25147,Aahana Vala,Female,2004-03-03,owenghose@example.com,06242265617,Civil Engineering – Environmental Geotechnology,2024,7.82,"Java,Docker,Blockchain,Linux,NodeJS",2,2,0,2,4,0,63,13,890,0.63,Charvi Salvi,Jyoti Varghese,"H.No. 93
Mody Nagar, Pali 247131"
25148,Wridesh Shankar,Male,2002-10-08,mugdhaupadhyay@example.net,+916118707754,Civil Engineering – Environmental Geotechnology,2024,9.8,"DevOps,Docker,Java,Kubernetes,React",5,1,1,1,1,1,71,6,2058,0.44,Gopal Devan,Kavya Pillai,"12/404, Mangat Path, Karaikudi 525566"
25149,Vyanjana Dugal,Female,2006-02-15,zdhawan@example.net,6990391190,Civil Engineering – Environmental Geotechnology,2024,8.11,"Data Science,React,PyTorch,Cloud Computing,NodeJS",1,0,0,2,0,1,76,68,1223,0.39,Joshua Datta,Omaja Gola,"06/666
Bajaj Street
Kottayam 580746"
25150,Vritti Kalita,Male,2007-10-16,gagan26@example.com,06588431868,Civil Engineering – Environmental Geotechnology,2024,7.28,"SQL,C++,Java,Data Science,Cybersecurity",4,2,0,3,2,2,56,4,1130,0.75,Nakul Divan,Maya Dayal,"H.No. 917, Bir Road
Khandwa-860601"
25151,Aarav Divan,Male,2003-05-02,andrewraj@example.com,0516987023,Civil Engineering – Environmental Geotechnology,2024,9.51,"SQL,NodeJS,Machine Learning,Python,Data Science",0,3,2,3,4,1,71,10,1589,0.61,Pranav Sur,Ishita Pant,"H.No. 636
Bhalla Marg, Bhilai 699411"
25152,Vaishnavi Barman,Male,2007-06-17,niharika63@example.org,01981729880,Civil Engineering – Environmental Geotechnology,2024,6.67,"SQL,Cloud Computing,React,Machine Learning,C++",2,0,1,2,3,1,89,0,1699,0.44,Tanay Sarin,Hemangini Bala,"258
Nigam
Gandhidham 862057"
25153,Bhavna Sood,Female,2003-11-17,ghoshdeepa@example.org,06931228497,Civil Engineering – Environmental Geotechnology,2024,8.44,"PyTorch,Kubernetes,React,Data Science,Cybersecurity",5,2,0,2,2,1,81,27,2101,0.74,Samar Raman,Ekanta Baral,"15, Kale
Sri Ganganagar-913396"
25154,Xiti Mannan,Male,2005-02-14,udarsh96@example.net,+914139885927,Civil Engineering – Environmental Geotechnology,2024,8.27,"PyTorch,Blockchain,Deep Learning,Data Science,Python",3,1,0,0,2,0,59,80,1628,0.67,Hemal Pingle,Fariq Parmar,"769, Lata Marg
Tadipatri-242276"
25155,Chatresh Grewal,Male,2005-07-02,imaran60@example.org,+917542678379,Civil Engineering – Environmental Geotechnology,2024,7.86,"C++,AWS,SQL,Cybersecurity,NodeJS",4,0,0,1,3,2,95,37,1693,0.83,Yashodhara Patil,Krish Goswami,"H.No. 257, Din Path, Davanagere-297963"
25156,Onveer Tailor,Female,2002-06-29,owenprashad@example.org,6888275314,Civil Engineering – Environmental Geotechnology,2024,8.34,"Java,C++,PyTorch,Data Science,Cybersecurity",1,2,2,3,1,1,81,86,1339,0.75,Kai Bahl,Gabriel Chakraborty,"H.No. 509
Sharaf Street, Udaipur 349377"
25157,Rudra Deshmukh,Male,2003-09-23,rjha@example.org,06546642283,Civil Engineering – Environmental Geotechnology,2024,6.66,"Blockchain,IoT,Cybersecurity,Data Science,AWS",4,3,0,1,0,0,65,69,1210,0.37,Girindra Sankaran,Aishani Tata,"41/073
Nagy Ganj, Ranchi-960377"
25158,Chaitanya Dada,Male,2002-03-18,qarin44@example.com,8176589081,Civil Engineering – Environmental Geotechnology,2024,8.12,"SQL,Blockchain,Python,Java,Machine Learning",1,2,0,0,3,2,87,38,1873,0.7,Rachana Ram,Gauri Din,"48/62
Garde Nagar
Barasat-160563"
25159,Yachana Chowdhury,Male,2005-10-29,iyersamuel@example.org,3551890022,Civil Engineering – Environmental Geotechnology,2024,8.96,"Java,Cybersecurity,Blockchain,C++,Python",5,2,2,1,1,0,76,18,864,0.88,Xiti Tiwari,Aahana Prasad,"85/724, Naik Zila, Mathura-533492"
25160,Nirja Subramanian,Male,2004-12-03,goswamimanthan@example.net,9333795384,Civil Engineering – Environmental Geotechnology,2024,9.79,"Docker,Cybersecurity,Data Science,PyTorch,Machine Learning",5,2,2,0,1,2,55,60,827,0.61,Sanya Suri,Hritik Kanda,"H.No. 179
Basu
Ambala 616497"
25161,Isha Pillai,Female,2008-03-05,pallchatura@example.net,+913568582424,Civil Engineering – Environmental Geotechnology,2024,8.6,"TensorFlow,SQL,Java,Machine Learning,React",1,2,2,0,2,0,80,71,899,0.4,Yash Gandhi,Janya Dugar,"H.No. 686, Sem Chowk, Guwahati-876799"
25162,Eta Gola,Female,2003-09-26,rachitvaidya@example.org,+911952019336,Civil Engineering – Environmental Geotechnology,2024,6.4,"DevOps,PyTorch,Data Science,Deep Learning,Java",3,1,2,0,0,2,100,19,1208,0.82,Charvi Anne,Ekbal Brar,"H.No. 571, Sankaran, Giridih-755970"
25163,Yatan Din,Female,2005-08-19,aarnavdave@example.com,+916808496122,Civil Engineering – Environmental Geotechnology,2024,9.64,"NodeJS,Blockchain,SQL,Machine Learning,IoT",1,0,1,1,1,1,98,51,1701,0.63,Nidhi Dada,Irya Balan,"H.No. 449
Bala Path
Hubli–Dharwad 693410"
25164,Anmol Arya,Male,2005-11-05,ishitasengupta@example.org,+917244159657,Civil Engineering – Environmental Geotechnology,2024,9.2,"DevOps,Python,AWS,Data Science,Machine Learning",4,1,1,0,0,0,68,1,2115,0.53,Ishani Bedi,Daksha Varghese,"88/063
Kapoor Chowk, Thrissur 412479"
25165,Kashish Mander,Male,2002-04-22,vwali@example.org,+912278612217,Civil Engineering – Environmental Geotechnology,2024,6.25,"Blockchain,Machine Learning,Docker,SQL,AWS",5,2,2,1,0,1,88,46,1215,0.61,Nathan Sharma,Orinder Chakraborty,"H.No. 89
Sandhu Chowk, Surendranagar Dudhrej 733411"
25166,Indira Ganesh,Male,2004-09-28,zhari@example.net,+914599618799,Civil Engineering – Environmental Geotechnology,2024,6.74,"Cloud Computing,Data Science,Deep Learning,Linux,C++",2,0,0,2,0,0,76,28,1099,0.84,Ronith Kale,Vamakshi Dora,"91/90
Menon Chowk, Karaikudi-520586"
25167,Ekansh Soni,Male,2004-05-03,karaliam@example.com,+919419378306,Civil Engineering – Environmental Geotechnology,2024,8.06,"Data Science,C++,Deep Learning,NodeJS,PyTorch",0,3,1,1,2,2,63,33,1901,0.41,Balendra Iyer,Agastya Kuruvilla,"58
Nayak Path
Pondicherry-061518"
25168,Advika Wali,Female,2002-05-20,uramanathan@example.com,+918033545766,Civil Engineering – Environmental Geotechnology,2024,7.47,"React,DevOps,Cloud Computing,NodeJS,SQL",0,2,1,1,3,1,65,95,1439,0.3,Falguni Kakar,Nimrat Mukherjee,"50/72, Goswami Zila, Howrah 797036"
25169,Yatan Krishna,Male,2006-04-01,sneha92@example.com,+912403224394,Civil Engineering – Environmental Geotechnology,2024,7.97,"Blockchain,Deep Learning,Python,Cybersecurity,Docker",2,2,2,3,4,0,91,73,1723,0.35,Hiral Thaker,Sanaya Devan,"23
Chad Nagar, Sambalpur 919239"
25170,Oscar Dugal,Male,2006-04-17,mohantyanay@example.org,+915608153907,Civil Engineering – Environmental Geotechnology,2024,8.56,"Docker,Python,AWS,Blockchain,Data Science",2,0,2,2,2,2,50,46,1941,0.58,Sanaya Mishra,Rajata Khatri,"80/729, Mammen Chowk, Naihati-272885"
25171,Aadhya Patil,Male,2005-01-16,omya38@example.com,06699515436,Civil Engineering – Environmental Geotechnology,2024,7.68,"SQL,NodeJS,Cybersecurity,Java,Docker",0,0,0,2,2,0,63,4,1254,0.5,Theodore Anne,Naveen Bhakta,"79, Deep Nagar, Agra 337633"
25172,Ekantika Rao,Male,2003-10-14,kamalanaidu@example.com,00889128460,Civil Engineering – Environmental Geotechnology,2024,7.74,"Data Science,Machine Learning,PyTorch,SQL,Linux",1,0,1,0,1,2,94,59,2004,0.64,Jacob Bhatti,Jairaj Ghosh,"60/90
Ganesh, Mysore-077472"
25173,Anvi Sachdev,Female,2004-03-09,deoldipta@example.com,04231052732,Civil Engineering – Environmental Geotechnology,2024,8.5,"Machine Learning,Java,C++,Python,Docker",3,2,0,0,4,1,74,57,1962,0.45,Samuel Pingle,Advay Bassi,"161, Sampath Nagar
Karimnagar-098593"
25174,Nimrat Vasa,Female,2005-11-20,ravelchatresh@example.net,02838737982,Civil Engineering – Environmental Geotechnology,2024,7.97,"SQL,Kubernetes,Data Science,React,Cloud Computing",2,1,0,0,4,2,94,12,2030,0.94,Owen Bhandari,Andrew Master,"08/599
Narasimhan Zila, Adoni 636002"
25175,Siddharth Shah,Male,2003-02-13,saanvi14@example.org,+912495575027,Civil Engineering – Environmental Geotechnology,2024,8.32,"SQL,React,Cloud Computing,IoT,TensorFlow",4,1,1,3,4,0,80,38,887,0.73,Vanya Korpal,Abhimanyu Wable,"47/266, Sengupta Zila, Jabalpur 232045"
25176,Hardik Puri,Male,2002-03-22,mammenpavani@example.net,+910063695082,Civil Engineering – Environmental Geotechnology,2024,8.75,"IoT,Linux,Kubernetes,Python,Cloud Computing",4,2,2,2,4,1,93,25,1858,0.34,Isha Venkataraman,Gabriel Bhatnagar,"56
Mohanty Circle, Jamalpur 581340"
25177,Luke Yadav,Female,2007-07-05,dtank@example.org,7291682710,Civil Engineering – Environmental Geotechnology,2024,8.85,"AWS,Deep Learning,DevOps,TensorFlow,Linux",5,2,1,0,2,2,64,99,1534,0.9,Chandani Basu,Vihaan Garde,"H.No. 36, Sanghvi, Varanasi-128954"
25178,Unnati Chaudhary,Male,2006-03-28,naikjason@example.com,+914883711052,Civil Engineering – Environmental Geotechnology,2024,9.52,"NodeJS,Blockchain,PyTorch,Deep Learning,DevOps",0,3,0,0,1,2,91,13,927,0.65,Nisha Narayan,Reyansh Ramesh,"H.No. 968
Bhasin Road
Surat 044425"
25179,Wahab Hora,Male,2004-03-16,yugdixit@example.org,3786237253,Civil Engineering – Environmental Geotechnology,2024,9.07,"Java,Deep Learning,Blockchain,AWS,IoT",4,0,2,0,4,2,58,81,1450,0.75,Baghyawati Devan,Yuvraj Bava,"49, Kala Zila
Jaipur-240305"
25180,Prisha Brahmbhatt,Male,2005-04-26,liam29@example.org,01209290578,Civil Engineering – Environmental Geotechnology,2024,8.35,"Python,Data Science,React,Cloud Computing,SQL",4,3,2,1,2,1,77,96,1193,0.51,Jalsa Misra,Yuvraj Sekhon,"82/023
Yogi Road
Tiruchirappalli 579582"
25181,Divya Baria,Female,2005-12-09,ryan76@example.org,1745993811,Civil Engineering – Environmental Geotechnology,2024,8.45,"AWS,Blockchain,PyTorch,Docker,Cybersecurity",1,3,0,1,3,2,94,90,897,0.87,Yug Toor,Leena Bera,"63, Kunda Marg
Sambhal-653174"
25182,Yauvani Gokhale,Male,2006-01-15,swagle@example.org,08026674536,Civil Engineering – Environmental Geotechnology,2024,9.69,"AWS,IoT,DevOps,TensorFlow,Java",0,1,1,1,3,2,56,37,1503,0.69,Bachittar Tailor,Wridesh Vohra,"28/22, Sura Marg
Patna 156906"
25183,Vrinda Choudhury,Female,2004-06-16,vgrewal@example.com,8925621684,Civil Engineering – Environmental Geotechnology,2024,7.6,"React,Java,Data Science,Docker,Python",3,0,0,0,3,0,68,93,1273,0.68,Yashasvi Dara,Yatan Nori,"25/91, Dar Zila
Bikaner 323107"
25184,Kalpit Mutti,Female,2006-08-20,ukaur@example.com,03805308864,Civil Engineering – Environmental Geotechnology,2024,8.0,"Data Science,IoT,Machine Learning,AWS,Blockchain",3,1,1,3,4,2,96,51,1149,0.41,Eesha Loyal,Yuvraj Mody,"08/02, Sabharwal Marg
Ambala-223468"
25185,Daksh Bawa,Male,2003-08-22,kritikazacharia@example.net,+919144716083,Civil Engineering – Environmental Geotechnology,2024,7.71,"Cybersecurity,Java,C++,React,Docker",5,3,1,3,2,1,73,92,1309,0.43,Bhavya Sundaram,Arjun Soman,"984
Swamy, Raebareli 386798"
25186,Gagan Shan,Male,2003-11-06,lankashravya@example.net,+918720983863,Civil Engineering – Environmental Geotechnology,2024,7.4,"Deep Learning,Docker,C++,PyTorch,Blockchain",2,2,2,2,4,2,80,23,872,0.53,Charita Mohanty,Qadim Pandey,"H.No. 183
Saran Path
Naihati-864423"
25187,Dayita Gill,Female,2006-07-13,tarafaqid@example.net,+917487711134,Civil Engineering – Environmental Geotechnology,2024,9.14,"Machine Learning,SQL,Docker,NodeJS,Cybersecurity",3,2,0,2,3,1,69,83,1574,0.82,Lajita Maharaj,Damini Garde,"81
Ghose Circle
Gaya 778666"
25188,Indali Mukhopadhyay,Female,2002-12-12,nazarethhemang@example.com,+912416735879,Civil Engineering – Environmental Geotechnology,2024,9.4,"Java,Blockchain,Data Science,DevOps,Machine Learning",5,0,1,1,3,2,82,58,2069,0.48,Hemani Mital,Vidhi Sem,"90/33, Kadakia Path
Kavali-886850"
25189,Kamala Bahri,Female,2004-01-09,krishnamurthyamaira@example.net,+918813073273,Civil Engineering – Environmental Geotechnology,2024,9.46,"DevOps,Cloud Computing,Python,Cybersecurity,C++",3,1,0,0,4,1,79,6,1740,0.42,Warda Lal,Dominic Buch,"H.No. 685
Nori Zila
Navi Mumbai-590982"
25190,Amol Contractor,Female,2007-09-24,kamyagala@example.org,07382448793,Civil Engineering – Environmental Geotechnology,2024,9.75,"Deep Learning,IoT,DevOps,Data Science,Cloud Computing",4,3,2,0,1,2,59,100,1863,0.82,Ekansh Mangal,Yashoda Bassi,"H.No. 47, Hayre Zila, Gangtok 811793"
25191,Dipta Hayre,Female,2006-10-26,vrindakashyap@example.net,+913489750181,Civil Engineering – Environmental Geotechnology,2024,8.35,"Cloud Computing,Data Science,Python,Docker,TensorFlow",1,3,1,2,1,2,63,48,1045,0.49,Anirudh Memon,Urmi Sehgal,"H.No. 93, Chhabra Circle, Buxar-968559"
25192,Samesh Sankar,Male,2006-09-16,elijah13@example.com,+919948559487,Civil Engineering – Environmental Geotechnology,2024,9.48,"Cybersecurity,Linux,Cloud Computing,Kubernetes,SQL",5,3,0,2,1,1,76,2,2041,0.58,Qarin Guha,Triya Karpe,"39/951, Goda Path, Mahbubnagar 491210"
25193,Aarini Shukla,Male,2002-09-19,daniel21@example.net,05704162434,Civil Engineering – Environmental Geotechnology,2024,8.46,"PyTorch,NodeJS,Machine Learning,DevOps,Kubernetes",0,2,1,3,1,2,72,78,856,0.69,Chaaya Babu,Saumya Gara,"39/015, Keer Marg, Gangtok-169865"
25194,Omkaar Sachar,Male,2007-08-30,benchakradev@example.org,6284234658,Civil Engineering – Environmental Geotechnology,2024,6.84,"Cybersecurity,PyTorch,C++,Machine Learning,Docker",5,2,1,1,4,0,72,99,800,0.35,Krisha Sharaf,Vaishnavi Kulkarni,"52/86
Tiwari Ganj, New Delhi 187623"
25195,Charles Purohit,Male,2002-09-05,girindrasane@example.net,2407358009,Civil Engineering – Environmental Geotechnology,2024,6.73,"IoT,Docker,Java,Cloud Computing,React",0,1,2,1,2,0,72,93,1787,0.94,Andrew Koshy,Nisha Mody,"H.No. 094
Din Marg
Dehradun-710299"
25196,Vasudha Nayar,Male,2003-12-20,masonthakkar@example.net,07153676691,Civil Engineering – Environmental Geotechnology,2024,7.08,"DevOps,IoT,C++,SQL,Cybersecurity",4,3,1,0,2,0,55,96,2075,0.53,Zaitra Batra,Owen Bir,"18/023, Kohli Path
Bhusawal 192204"
25197,Diya Chaudry,Male,2007-05-26,tmangat@example.com,+919683597029,Civil Engineering – Environmental Geotechnology,2024,9.57,"Docker,Data Science,Linux,Java,DevOps",0,0,2,2,0,2,65,50,1817,0.79,Jasmit Chokshi,Farhan Hora,"H.No. 86, Thakur Zila
Bhiwani-655890"
25198,Chakrika Khurana,Female,2003-09-28,gandhianthony@example.org,+919760180594,Civil Engineering – Environmental Geotechnology,2024,6.06,"DevOps,Deep Learning,Linux,React,PyTorch",4,3,1,2,3,2,64,51,2004,0.6,Forum Vaidya,Frederick Agate,"83/04
Rama Road
Guntakal-400860"
25199,Reyansh Srinivasan,Male,2002-04-21,iraghavan@example.net,09405866608,Civil Engineering – Environmental Geotechnology,2024,9.67,"PyTorch,Java,Python,React,Data Science",3,2,2,0,1,2,71,51,1461,0.66,Jack Ganesh,Siya Borah,"93, Mane Marg, Amravati 244017"
25200,Aadhya Narayan,Female,2007-11-28,bhandariyuvraj@example.org,1363117598,Civil Engineering – Environmental Geotechnology,2024,9.56,"PyTorch,Blockchain,TensorFlow,C++,DevOps",3,2,1,3,1,0,85,79,1688,0.56,Rushil D’Alia,Warda Oak,"86/32, Kunda Ganj
Nashik 063483"
25201,Varenya Chawla,Female,2006-06-02,zatwal@example.org,8483000782,Civil Engineering – Construction Technology,2024,8.12,"Blockchain,Deep Learning,SQL,Python,Cloud Computing",3,0,1,3,1,0,85,89,1762,0.33,Warda Rai,Harinakshi Ganesan,"51/591, Sarkar Zila
Jaunpur 224855"
25202,Maya Mital,Female,2007-01-16,sagarbhavini@example.net,7172611712,Civil Engineering – Construction Technology,2024,6.73,"TensorFlow,C++,NodeJS,React,Cloud Computing",5,0,0,2,3,2,74,90,1336,0.81,Lipika Mangat,Aishani Behl,"94/67, Bora Chowk
Tadipatri-955627"
25203,Pushti Dhaliwal,Male,2004-04-22,dpalla@example.com,6987071400,Civil Engineering – Construction Technology,2024,8.9,"DevOps,Linux,Java,TensorFlow,Docker",5,3,1,1,0,0,70,21,1099,0.6,Oviya Acharya,Bhavini Mallick,"65, Mandal
Khora -534912"
25204,Manthan Narayanan,Male,2008-01-15,ranveer45@example.com,+917413166296,Civil Engineering – Construction Technology,2024,6.37,"DevOps,Linux,TensorFlow,Machine Learning,PyTorch",3,1,1,2,0,0,95,83,1169,0.35,Girik Pant,Omya Bhatti,"H.No. 890
Memon Street
Kurnool-532125"
25205,Tanish Pau,Male,2006-02-01,yaminivarty@example.com,+915701829400,Civil Engineering – Construction Technology,2024,9.2,"C++,Machine Learning,Blockchain,Deep Learning,Kubernetes",4,0,2,0,0,1,94,89,1423,0.57,Tanay Sule,Hardik Venkatesh,"629
Bhattacharyya Street
Orai-562069"
25206,Megha Virk,Female,2002-09-15,mittalpatrick@example.net,+917154370242,Civil Engineering – Construction Technology,2024,6.37,"AWS,Deep Learning,DevOps,Data Science,Java",5,0,1,2,2,1,81,89,1808,0.38,Ikshita Basak,Vasana Devan,"913
Mohan Zila, Bangalore-924319"
25207,Krishna Ramanathan,Male,2002-04-25,urvitata@example.net,+917517771532,Civil Engineering – Construction Technology,2024,7.12,"IoT,Linux,Cybersecurity,Kubernetes,PyTorch",1,0,2,1,1,1,95,70,1425,0.72,Omya Sahni,Agastya Nazareth,"H.No. 766, Gole Nagar, Madurai-862975"
25208,Ekani Bal,Male,2002-08-31,mugdhakala@example.com,+910124841985,Civil Engineering – Construction Technology,2024,6.98,"SQL,Machine Learning,C++,TensorFlow,Cloud Computing",1,0,2,1,1,0,58,62,1635,0.93,Leena Ramaswamy,Jatin Manda,"494, Patla Path, Amroha-678429"
25209,Yauvani Dar,Male,2008-03-08,mkapoor@example.net,03495745416,Civil Engineering – Construction Technology,2024,6.18,"Cloud Computing,IoT,Docker,PyTorch,Deep Learning",0,2,0,0,4,0,77,75,2132,0.7,Dev Kaur,Chaman Lall,"27
Loke Circle, Tirupati-813754"
25210,Faras Chatterjee,Male,2006-09-27,jasmitkata@example.com,+919022998717,Civil Engineering – Construction Technology,2024,9.17,"React,IoT,Java,NodeJS,PyTorch",2,0,1,2,0,2,98,83,2017,0.69,Kalpit Jayaraman,Ucchal Dutta,"300, Mishra Path
Sangli-Miraj & Kupwad-335375"
25211,Qarin Chand,Male,2005-09-05,ishani92@example.org,+913211881374,Civil Engineering – Construction Technology,2024,8.39,"React,DevOps,Data Science,Deep Learning,Cloud Computing",3,0,1,3,3,1,63,21,1726,0.66,Yauvani Aggarwal,Sarthak Ganguly,"139, Sengupta Street, Kottayam-997902"
25212,Yauvani Rajagopal,Male,2004-08-10,ekarajtalwar@example.net,+913413122453,Civil Engineering – Construction Technology,2024,7.02,"SQL,Docker,Deep Learning,NodeJS,Linux",4,0,1,3,1,0,60,78,1023,0.48,Xalak Kaul,Eta Bahl,"251, Bora, Delhi 866588"
25213,Omaja Bakshi,Female,2003-08-04,dhritishenoy@example.net,+914128669444,Civil Engineering – Construction Technology,2024,7.26,"C++,Kubernetes,Java,Blockchain,DevOps",4,2,1,0,2,0,90,81,1523,0.43,Udarsh Goyal,Janani Sarkar,"H.No. 210
Krishnamurthy Road, Jalgaon-946634"
25214,Chaaya Narang,Male,2005-07-08,owen13@example.com,00840248366,Civil Engineering – Construction Technology,2024,9.18,"Cybersecurity,Blockchain,Deep Learning,Data Science,IoT",3,3,1,2,4,1,55,88,1068,0.82,Bahadurjit Mann,David Lata,"91/339, Hayre Chowk, Aligarh 851664"
25215,Darika Palan,Female,2005-05-26,kotharijeevika@example.org,+911019530231,Civil Engineering – Construction Technology,2024,6.2,"Deep Learning,IoT,React,PyTorch,Kubernetes",5,1,2,1,2,0,94,75,1235,0.6,Chandresh Kala,Aachal Mistry,"25/290, Krishnamurthy Road, Ambarnath-693058"
25216,Jhalak Agate,Female,2005-06-28,jackmani@example.com,2905447421,Civil Engineering – Construction Technology,2024,6.6,"Data Science,Python,IoT,Blockchain,DevOps",1,1,0,0,3,1,74,30,1440,0.36,Hemani Guha,Xavier Kanda,"H.No. 18
Khalsa Marg, Nandyal 215617"
25217,Aahana Mannan,Male,2007-10-04,rajagopalcharles@example.com,+915338946477,Civil Engineering – Construction Technology,2024,8.96,"DevOps,Machine Learning,Python,Deep Learning,AWS",5,0,2,0,3,1,75,71,824,0.61,Aadi Hegde,Panini Dubey,"16/851
Banik Ganj
Anand 422821"
