Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date
2024,2024_S954,Arjun Menon,ECE,7.88,"Java, Cloud Computing, Machine Learning",Infosys BPM,1898197,Rejected,
2024,2024_S955,Karthik Bose,MECH,8.41,"Cloud Computing, Cyber Security, Artificial Intelligence",Bharat Electronics,1779343,Rejected,
2024,2024_S955,Karthik Bose,MECH,8.41,"Cloud Computing, Cyber Security, Artificial Intelligence",Wipro,468333,Rejected,
2024,2024_S956,Ishita Patel,AI,6.02,"Artificial Intelligence, Python, Web Development",Siemens India,843748,Placed,2024-03-23
2024,2024_S956,Ishita Patel,AI,6.02,"Artificial Intelligence, Python, Web Development",PhonePe,572102,Placed,2024-08-27
2024,2024_S957,Aarav Singh,AI,6.11,"SQL, Web Development, Java",Tech Mahindra,893501,Placed,2024-10-11
2024,2024_S957,Aarav Singh,AI,6.11,"SQL, Web Development, Java",Ola,458117,Rejected,
2024,2024_S958,Krishna Kulkarni,AI,6.22,"Java, Cyber Security, SQL",LTIMindtree,1584164,Rejected,
2024,2024_S958,Krishna Kulkarni,AI,6.22,"Java, Cyber Security, SQL",IBM India,572581,Rejected,
2024,2024_S959,Karthik Gupta,EEE,8.98,"Cyber Security, DevOps, Web Development",Tech Mahindra,2098154,Rejected,
2024,2024_S959,Karthik Gupta,EEE,8.98,"Cyber Security, DevOps, Web Development",PolicyBazaar,1114209,Placed,2024-11-16
2024,2024_S960,Karthik Yadav,DS,9.39,"Java, Cloud Computing, SQL",Mindtree,2333584,Rejected,
2024,2024_S960,Karthik Yadav,DS,9.39,"Java, Cloud Computing, SQL",Indian Oil Corporation,1192249,Rejected,
2024,2024_S961,Meera Pillai,MECH,9.65,"Data Analytics, Machine Learning, Java",Microsoft India,1191827,Attended,
2024,2024_S961,Meera Pillai,MECH,9.65,"Data Analytics, Machine Learning, Java",Capgemini India,1690195,Attended,
2024,2024_S962,Pooja Ghosh,AI,7.13,"Java, Web Development, Cyber Security",Infosys BPM,2347327,Attended,
2024,2024_S962,Pooja Ghosh,AI,7.13,"Java, Web Development, Cyber Security",Infosys,2615164,Placed,2024-05-24
2024,2024_S963,Meera Malhotra,AI,7.33,"Cyber Security, Python, Java",Tata Elxsi,2054023,Placed,2024-11-06
2024,2024_S963,Meera Malhotra,AI,7.33,"Cyber Security, Python, Java",Deloitte India,1111453,Placed,2024-09-22
2024,2024_S964,Vivaan Menon,CIVIL,7.97,"Java, DevOps, Web Development",MakeMyTrip,2113642,Rejected,
2024,2024_S964,Vivaan Menon,CIVIL,7.97,"Java, DevOps, Web Development",Zoho,2362098,Attended,
2024,2024_S965,Kavya Joshi,IT,6.13,"SQL, Cyber Security, Data Analytics",Mphasis,569926,Rejected,
2024,2024_S965,Kavya Joshi,IT,6.13,"SQL, Cyber Security, Data Analytics",Flipkart,1977270,Placed,2024-06-18
2024,2024_S966,Divya Choudhary,EEE,8.7,"DevOps, Web Development, Artificial Intelligence",Zensar Technologies,1712026,Attended,
2024,2024_S966,Divya Choudhary,EEE,8.7,"DevOps, Web Development, Artificial Intelligence",PwC India,1076670,Placed,2024-10-06
2024,2024_S967,Priya Kulkarni,IT,7.18,"Web Development, Python, SQL",Bharat Electronics,1818139,Rejected,
2024,2024_S967,Priya Kulkarni,IT,7.18,"Web Development, Python, SQL",EY India,2509563,Rejected,
2024,2024_S968,Krishna Yadav,AI,9.39,"SQL, Data Analytics, Cloud Computing",Mphasis,2513654,Rejected,
2024,2024_S968,Krishna Yadav,AI,9.39,"SQL, Data Analytics, Cloud Computing",Microsoft India,1493764,Placed,2024-07-19
2024,2024_S969,Arjun Malhotra,AI,6.62,"Machine Learning, Python, Cyber Security",Persistent Systems,1984046,Attended,
2024,2024_S969,Arjun Malhotra,AI,6.62,"Machine Learning, Python, Cyber Security",Siemens India,1756224,Rejected,
2024,2024_S970,Ananya Malhotra,DS,9.03,"SQL, Cyber Security, Machine Learning",Zoho,894807,Rejected,
2024,2024_S970,Ananya Malhotra,DS,9.03,"SQL, Cyber Security, Machine Learning",ISRO Contractor,2079861,Placed,2024-11-09
2024,2024_S971,Ananya Desai,EEE,6.19,"Machine Learning, Data Analytics, Java",PwC India,2647225,Placed,2024-08-18
2024,2024_S971,Ananya Desai,EEE,6.19,"Machine Learning, Data Analytics, Java",Ola,351527,Attended,
2024,2024_S972,Karthik Reddy,CIVIL,6.2,"Web Development, Java, SQL",Tata Elxsi,1950806,Placed,2024-03-14
2024,2024_S972,Karthik Reddy,CIVIL,6.2,"Web Development, Java, SQL",DRDO Contractor,1145438,Placed,2024-01-05
2024,2024_S973,Kavya Patel,DS,8.82,"Web Development, Data Analytics, Artificial Intelligence",HCL Technologies,1606868,Placed,2024-03-10
2024,2024_S973,Kavya Patel,DS,8.82,"Web Development, Data Analytics, Artificial Intelligence",Infosys,2218546,Attended,
2024,2024_S974,Vikram Nair,EEE,6.56,"DevOps, Cyber Security, Java",TCS,842273,Rejected,
2024,2024_S974,Vikram Nair,EEE,6.56,"DevOps, Cyber Security, Java",TCS,1744098,Rejected,
2024,2024_S975,Divya Singh,MECH,7.26,"Python, Java, SQL",TCS,983763,Rejected,
2024,2024_S975,Divya Singh,MECH,7.26,"Python, Java, SQL",Larsen & Toubro,563086,Placed,2024-12-02
2024,2024_S976,Divya Iyer,CIVIL,9.04,"Cyber Security, Cloud Computing, Java",Havells,1307876,Rejected,
2024,2024_S976,Divya Iyer,CIVIL,9.04,"Cyber Security, Cloud Computing, Java",Flipkart,2205284,Attended,
2024,2024_S977,Sai Choudhary,CSE,7.62,"Cloud Computing, DevOps, Java",Wipro,2016355,Placed,2024-08-25
2024,2024_S977,Sai Choudhary,CSE,7.62,"Cloud Computing, DevOps, Java",Bosch India,636438,Attended,
2024,2024_S978,Karthik Menon,MECH,6.93,"Java, Web Development, Cyber Security",Tech Mahindra,740365,Placed,2024-11-01
2024,2024_S978,Karthik Menon,MECH,6.93,"Java, Web Development, Cyber Security",Byju's,785334,Attended,
2024,2024_S979,Rahul Malhotra,IT,7.27,"Cloud Computing, Web Development, Python",Swiggy,2279556,Placed,2024-12-05
2024,2024_S979,Rahul Malhotra,IT,7.27,"Cloud Computing, Web Development, Python",Paytm,1388140,Rejected,
2024,2024_S980,Kavya Ghosh,CSE,6.22,"Machine Learning, Cloud Computing, Python",Bosch India,1020928,Attended,
2024,2024_S980,Kavya Ghosh,CSE,6.22,"Machine Learning, Cloud Computing, Python",Indian Oil Corporation,1232037,Placed,2024-11-11
2024,2024_S981,Rahul Nair,CSE,8.68,"Cyber Security, DevOps, Cloud Computing",Paytm,2614725,Rejected,
2024,2024_S981,Rahul Nair,CSE,8.68,"Cyber Security, DevOps, Cloud Computing",Byju's,687215,Placed,2024-07-14
2024,2024_S982,Ishita Rao,CSE,6.21,"Data Analytics, Cyber Security, SQL",Tata Power,2783227,Attended,
2024,2024_S982,Ishita Rao,CSE,6.21,"Data Analytics, Cyber Security, SQL",Google India,1714068,Placed,2024-12-03
2024,2024_S983,Divya Gupta,CSE,9.01,"Web Development, DevOps, Cloud Computing",Paytm,1282259,Placed,2024-07-10
2024,2024_S983,Divya Gupta,CSE,9.01,"Web Development, DevOps, Cloud Computing",LTIMindtree,1741165,Placed,2024-06-07
2024,2024_S984,Rohan Sharma,AI,6.76,"Java, Machine Learning, SQL",DRDO Contractor,1577538,Rejected,
2024,2024_S984,Rohan Sharma,AI,6.76,"Java, Machine Learning, SQL",Tech Mahindra,1459599,Placed,2024-09-01
2024,2024_S985,Vivaan Verma,MECH,7.38,"Artificial Intelligence, Machine Learning, SQL",TCS,2142770,Placed,2024-06-11
2024,2024_S985,Vivaan Verma,MECH,7.38,"Artificial Intelligence, Machine Learning, SQL",PolicyBazaar,2464162,Attended,
2024,2024_S986,Sneha Kapoor,ECE,7.93,"Web Development, Cyber Security, SQL",Capgemini India,1585440,Placed,2024-08-25
2024,2024_S986,Sneha Kapoor,ECE,7.93,"Web Development, Cyber Security, SQL",Infosys,2330136,Placed,2024-04-04
2024,2024_S987,Meera Yadav,IT,7.93,"Java, Web Development, Cloud Computing",PolicyBazaar,2312751,Attended,
2024,2024_S987,Meera Yadav,IT,7.93,"Java, Web Development, Cloud Computing",Harman India,1504885,Attended,
2024,2024_S988,Vivaan Menon,ECE,9.5,"Data Analytics, SQL, Python",Wipro,1398016,Placed,2024-09-06
2024,2024_S988,Vivaan Menon,ECE,9.5,"Data Analytics, SQL, Python",Freshworks,462231,Attended,
2024,2024_S989,Divya Nair,AI,7.5,"Artificial Intelligence, Python, Cloud Computing",Microsoft India,1433908,Placed,2024-12-23
2024,2024_S989,Divya Nair,AI,7.5,"Artificial Intelligence, Python, Cloud Computing",Microsoft India,1329298,Placed,2024-10-17
2024,2024_S990,Karthik Joshi,DS,8.42,"Cloud Computing, Machine Learning, Data Analytics",Intel India,945224,Attended,
2024,2024_S990,Karthik Joshi,DS,8.42,"Cloud Computing, Machine Learning, Data Analytics",Ola,1946518,Placed,2024-08-27
2024,2024_S991,Karthik Iyer,DS,6.61,"Cyber Security, Machine Learning, Java",Tech Mahindra,450531,Attended,
2024,2024_S991,Karthik Iyer,DS,6.61,"Cyber Security, Machine Learning, Java",Tata Elxsi,1893152,Rejected,
2024,2024_S992,Ishita Ghosh,AI,7.59,"Cloud Computing, Artificial Intelligence, Python",Bharat Electronics,2669835,Rejected,
2024,2024_S992,Ishita Ghosh,AI,7.59,"Cloud Computing, Artificial Intelligence, Python",Microsoft India,1562095,Placed,2024-07-18
2024,2024_S993,Karthik Kulkarni,CSE,6.47,"Cloud Computing, Web Development, Java",Swiggy,1325281,Rejected,
2024,2024_S993,Karthik Kulkarni,CSE,6.47,"Cloud Computing, Web Development, Java",Siemens India,820746,Attended,
2024,2024_S994,Divya Patel,MECH,9.59,"Machine Learning, Web Development, Java",Adani Group,2597039,Rejected,
2024,2024_S994,Divya Patel,MECH,9.59,"Machine Learning, Web Development, Java",Capgemini India,1871060,Placed,2024-03-13
2024,2024_S995,Rohan Pillai,CIVIL,7.84,"SQL, Machine Learning, Cloud Computing",Persistent Systems,2244798,Placed,2024-01-21
2024,2024_S995,Rohan Pillai,CIVIL,7.84,"SQL, Machine Learning, Cloud Computing",Oracle India,2608242,Rejected,
2024,2024_S996,Pooja Kulkarni,AI,7.35,"Cloud Computing, Artificial Intelligence, SQL",Bharat Electronics,1848603,Rejected,
2024,2024_S996,Pooja Kulkarni,AI,7.35,"Cloud Computing, Artificial Intelligence, SQL",Tata Power,1284930,Placed,2024-03-01
2024,2024_S997,Aarav Desai,ECE,9.33,"Python, Artificial Intelligence, Machine Learning",Swiggy,1795783,Placed,2024-07-16
2024,2024_S997,Aarav Desai,ECE,9.33,"Python, Artificial Intelligence, Machine Learning",Google India,457740,Placed,2024-11-04
2024,2024_S998,Ishita Ghosh,AI,7.54,"Cyber Security, Python, Artificial Intelligence",Indian Oil Corporation,2268987,Placed,2024-04-08
2024,2024_S998,Ishita Ghosh,AI,7.54,"Cyber Security, Python, Artificial Intelligence",Microsoft India,636599,Rejected,
2024,2024_S999,Divya Nair,CSE,7.48,"Web Development, Cloud Computing, SQL",Persistent Systems,1356150,Rejected,
2024,2024_S999,Divya Nair,CSE,7.48,"Web Development, Cloud Computing, SQL",Adani Group,2636187,Placed,2024-11-14
2024,2024_S1000,Sneha Bose,EEE,8.8,"DevOps, SQL, Cyber Security",Swiggy,2798049,Placed,2024-03-11
2024,2024_S1000,Sneha Bose,EEE,8.8,"DevOps, SQL, Cyber Security",Tata Power,2122790,Rejected,
2024,2024_S1001,Meera Patel,IT,8.07,"Data Analytics, Web Development, Machine Learning",Bharat Electronics,960213,Attended,
2024,2024_S1001,Meera Patel,IT,8.07,"Data Analytics, Web Development, Machine Learning",NVIDIA India,1586047,Attended,
2024,2024_S1002,Karthik Menon,MECH,6.93,"SQL, DevOps, Web Development",Hexaware,1093031,Placed,2024-07-06
2024,2024_S1002,Karthik Menon,MECH,6.93,"SQL, DevOps, Web Development",Harman India,1141903,Placed,2024-05-11
2024,2024_S1003,Pooja Desai,EEE,9.3,"DevOps, Cloud Computing, Machine Learning",Amazon India,1988802,Placed,2024-02-09
2024,2024_S1003,Pooja Desai,EEE,9.3,"DevOps, Cloud Computing, Machine Learning",Tata Power,831696,Placed,2024-02-27
2024,2024_S1004,Rahul Rao,DS,6.07,"Java, SQL, DevOps",Swiggy,1995824,Attended,
2024,2024_S1004,Rahul Rao,DS,6.07,"Java, SQL, DevOps",Swiggy,1457607,Attended,
2024,2024_S1005,Arjun Kapoor,DS,8.49,"DevOps, Cloud Computing, Artificial Intelligence",Wipro,2182820,Attended,
2024,2024_S1005,Arjun Kapoor,DS,8.49,"DevOps, Cloud Computing, Artificial Intelligence",PhonePe,1204439,Rejected,
2024,2024_S1006,Sneha Malhotra,IT,7.14,"DevOps, Cyber Security, SQL",ISRO Contractor,1843136,Placed,2024-08-04
2024,2024_S1006,Sneha Malhotra,IT,7.14,"DevOps, Cyber Security, SQL",Wipro,1589138,Rejected,
2024,2024_S1007,Aditya Pillai,IT,8.62,"Cloud Computing, Artificial Intelligence, Cyber Security",HCL Technologies,813168,Placed,2024-10-21
2024,2024_S1007,Aditya Pillai,IT,8.62,"Cloud Computing, Artificial Intelligence, Cyber Security",Persistent Systems,1252446,Rejected,
2024,2024_S1008,Aarav Rao,EEE,8.64,"Data Analytics, Artificial Intelligence, Python",MakeMyTrip,983821,Rejected,
2024,2024_S1008,Aarav Rao,EEE,8.64,"Data Analytics, Artificial Intelligence, Python",Indian Oil Corporation,2764322,Attended,
2024,2024_S1009,Divya Verma,EEE,8.49,"Java, Data Analytics, Cyber Security",Tata Elxsi,2144039,Rejected,
2024,2024_S1009,Divya Verma,EEE,8.49,"Java, Data Analytics, Cyber Security",Mphasis,536624,Rejected,
2024,2024_S1010,Pooja Sharma,MECH,7.06,"Data Analytics, DevOps, Java",Accenture India,1142310,Rejected,
2024,2024_S1010,Pooja Sharma,MECH,7.06,"Data Analytics, DevOps, Java",Swiggy,1103363,Rejected,
2024,2024_S1011,Aditya Kapoor,IT,6.01,"SQL, Java, Cyber Security",PolicyBazaar,1280442,Placed,2024-03-02
2024,2024_S1011,Aditya Kapoor,IT,6.01,"SQL, Java, Cyber Security",Bosch India,1649040,Placed,2024-05-26
2024,2024_S1012,Sneha Joshi,AI,7.44,"Cyber Security, Cloud Computing, DevOps",LTIMindtree,2481943,Attended,
2024,2024_S1012,Sneha Joshi,AI,7.44,"Cyber Security, Cloud Computing, DevOps",Mphasis,667990,Rejected,
2024,2024_S1013,Neha Choudhary,ECE,9.0,"Web Development, DevOps, Artificial Intelligence",Wipro,2677055,Placed,2024-11-19
2024,2024_S1013,Neha Choudhary,ECE,9.0,"Web Development, DevOps, Artificial Intelligence",Bharat Electronics,1434444,Placed,2024-12-25
2024,2024_S1014,Sai Desai,CSE,9.02,"Machine Learning, Data Analytics, DevOps",Nykaa,1100751,Attended,
2024,2024_S1014,Sai Desai,CSE,9.02,"Machine Learning, Data Analytics, DevOps",Oracle India,1721846,Placed,2024-01-22
2024,2024_S1015,Divya Iyer,CSE,6.6,"Cloud Computing, DevOps, Web Development",Tech Mahindra,2638242,Placed,2024-05-19
2024,2024_S1015,Divya Iyer,CSE,6.6,"Cloud Computing, DevOps, Web Development",Microsoft India,565894,Placed,2024-05-20
2024,2024_S1016,Karthik Kapoor,AI,9.72,"Cyber Security, Artificial Intelligence, Python",Intel India,1491647,Rejected,
2024,2024_S1016,Karthik Kapoor,AI,9.72,"Cyber Security, Artificial Intelligence, Python",Persistent Systems,2375561,Rejected,
2024,2024_S1017,Meera Gupta,CIVIL,8.89,"Data Analytics, Cloud Computing, DevOps",Byju's,1641826,Rejected,
2024,2024_S1017,Meera Gupta,CIVIL,8.89,"Data Analytics, Cloud Computing, DevOps",Swiggy,405306,Rejected,
2024,2024_S1018,Ananya Rao,MECH,8.31,"SQL, DevOps, Cyber Security",Cognizant India,1878391,Rejected,
2024,2024_S1018,Ananya Rao,MECH,8.31,"SQL, DevOps, Cyber Security",HCL Technologies,486120,Rejected,
2024,2024_S1019,Sneha Kapoor,ECE,6.96,"DevOps, Python, Java",Reliance Jio,2375876,Rejected,
2024,2024_S1019,Sneha Kapoor,ECE,6.96,"DevOps, Python, Java",PwC India,598210,Attended,
2024,2024_S1020,Sneha Menon,AI,7.14,"Cyber Security, Artificial Intelligence, Machine Learning",Amazon India,2393285,Rejected,
2024,2024_S1020,Sneha Menon,AI,7.14,"Cyber Security, Artificial Intelligence, Machine Learning",DRDO Contractor,747644,Attended,
2024,2024_S1021,Pooja Sharma,AI,7.69,"Data Analytics, Machine Learning, SQL",PwC India,1526948,Placed,2024-07-07
2024,2024_S1021,Pooja Sharma,AI,7.69,"Data Analytics, Machine Learning, SQL",Tech Mahindra,608393,Rejected,
2024,2024_S1022,Krishna Pillai,MECH,6.79,"Java, Web Development, SQL",Google India,2133085,Rejected,
2024,2024_S1022,Krishna Pillai,MECH,6.79,"Java, Web Development, SQL",Zensar Technologies,1314144,Rejected,
2024,2024_S1023,Arjun Malhotra,DS,9.18,"DevOps, Cyber Security, SQL",PwC India,2445280,Placed,2024-03-08
2024,2024_S1023,Arjun Malhotra,DS,9.18,"DevOps, Cyber Security, SQL",Reliance Jio,1483739,Rejected,
2024,2024_S1024,Krishna Reddy,IT,6.79,"Python, Machine Learning, SQL",Samsung R&D India,391569,Placed,2024-05-18
2024,2024_S1024,Krishna Reddy,IT,6.79,"Python, Machine Learning, SQL",Infosys BPM,2233423,Attended,
2024,2024_S1025,Krishna Malhotra,EEE,9.75,"Artificial Intelligence, SQL, Cloud Computing",PhonePe,1423400,Placed,2024-10-01
2024,2024_S1025,Krishna Malhotra,EEE,9.75,"Artificial Intelligence, SQL, Cloud Computing",Persistent Systems,1112304,Rejected,
2024,2024_S1026,Neha Pillai,MECH,8.59,"Web Development, Machine Learning, Data Analytics",Bharat Electronics,1615688,Rejected,
2024,2024_S1026,Neha Pillai,MECH,8.59,"Web Development, Machine Learning, Data Analytics",Cognizant India,1967062,Attended,
2024,2024_S1027,Kavya Ghosh,CIVIL,7.14,"SQL, Artificial Intelligence, Machine Learning",Google India,1846921,Placed,2024-12-20
2024,2024_S1027,Kavya Ghosh,CIVIL,7.14,"SQL, Artificial Intelligence, Machine Learning",Mindtree,730273,Rejected,
2024,2024_S1028,Arjun Yadav,AI,8.33,"Data Analytics, DevOps, Cyber Security",Cognizant India,2037515,Rejected,
2024,2024_S1028,Arjun Yadav,AI,8.33,"Data Analytics, DevOps, Cyber Security",Siemens India,1003696,Rejected,
2024,2024_S1029,Ananya Menon,CIVIL,6.05,"DevOps, Java, Cloud Computing",Intel India,1633176,Placed,2024-01-22
2024,2024_S1029,Ananya Menon,CIVIL,6.05,"DevOps, Java, Cloud Computing",PolicyBazaar,1737463,Rejected,
2024,2024_S1030,Ishita Yadav,CSE,9.64,"Data Analytics, Machine Learning, Python",Qualcomm India,2065721,Rejected,
2024,2024_S1030,Ishita Yadav,CSE,9.64,"Data Analytics, Machine Learning, Python",NVIDIA India,2465757,Attended,
2024,2024_S1031,Aditya Yadav,CIVIL,9.06,"DevOps, SQL, Machine Learning",Intel India,1699510,Rejected,
2024,2024_S1031,Aditya Yadav,CIVIL,9.06,"DevOps, SQL, Machine Learning",PolicyBazaar,1271447,Attended,
2024,2024_S1032,Rahul Malhotra,ECE,9.75,"Web Development, Cyber Security, DevOps",Hexaware,2722377,Placed,2024-06-01
2024,2024_S1032,Rahul Malhotra,ECE,9.75,"Web Development, Cyber Security, DevOps",Zomato,2766577,Rejected,
2024,2024_S1033,Aditya Bose,EEE,6.07,"Machine Learning, Cyber Security, Python",Intel India,2745122,Placed,2024-10-23
2024,2024_S1033,Aditya Bose,EEE,6.07,"Machine Learning, Cyber Security, Python",Capgemini India,1459278,Placed,2024-02-10
2024,2024_S1034,Rohan Kulkarni,DS,9.39,"Java, Data Analytics, DevOps",DRDO Contractor,369193,Rejected,
2024,2024_S1034,Rohan Kulkarni,DS,9.39,"Java, Data Analytics, DevOps",Tata Elxsi,741557,Rejected,
2024,2024_S1035,Rahul Verma,AI,7.98,"DevOps, Python, Artificial Intelligence",Harman India,1199261,Rejected,
2024,2024_S1035,Rahul Verma,AI,7.98,"DevOps, Python, Artificial Intelligence",Nykaa,641632,Rejected,
2024,2024_S1036,Vivaan Bose,DS,6.39,"Python, Data Analytics, Cloud Computing",Tata Power,2207447,Rejected,
2024,2024_S1036,Vivaan Bose,DS,6.39,"Python, Data Analytics, Cloud Computing",Zensar Technologies,1190035,Rejected,
2024,2024_S1037,Krishna Desai,ECE,8.72,"SQL, Cloud Computing, Java",Qualcomm India,1048322,Placed,2024-04-09
2024,2024_S1037,Krishna Desai,ECE,8.72,"SQL, Cloud Computing, Java",Razorpay,1046603,Placed,2024-09-16
2024,2024_S1038,Kavya Kapoor,CIVIL,6.01,"Artificial Intelligence, Java, Python",Paytm,945709,Placed,2024-11-04
2024,2024_S1038,Kavya Kapoor,CIVIL,6.01,"Artificial Intelligence, Java, Python",Byju's,547509,Placed,2024-11-04
2024,2024_S1039,Arjun Kapoor,DS,8.9,"Web Development, Python, Cloud Computing",Tata Elxsi,1080776,Rejected,
2024,2024_S1039,Arjun Kapoor,DS,8.9,"Web Development, Python, Cloud Computing",Bosch India,2480153,Rejected,
2024,2024_S1040,Neha Singh,DS,6.4,"Machine Learning, Java, SQL",IBM India,1345625,Rejected,
2024,2024_S1040,Neha Singh,DS,6.4,"Machine Learning, Java, SQL",Persistent Systems,2730195,Attended,
2024,2024_S1041,Ananya Iyer,AI,7.31,"Artificial Intelligence, DevOps, Python",Hexaware,434273,Rejected,
2024,2024_S1041,Ananya Iyer,AI,7.31,"Artificial Intelligence, DevOps, Python",KPMG India,1093430,Rejected,
2024,2024_S1042,Meera Sharma,MECH,7.75,"Java, Artificial Intelligence, SQL",Amazon India,1472535,Rejected,
2024,2024_S1042,Meera Sharma,MECH,7.75,"Java, Artificial Intelligence, SQL",Tech Mahindra,1687614,Rejected,
2024,2024_S1043,Rahul Joshi,MECH,8.33,"Python, Cloud Computing, Data Analytics",TCS,782940,Attended,
2024,2024_S1043,Rahul Joshi,MECH,8.33,"Python, Cloud Computing, Data Analytics",Infosys BPM,2156960,Attended,
2024,2024_S1044,Aishwarya Nair,AI,8.08,"Data Analytics, Cyber Security, Machine Learning",Mphasis,644977,Rejected,
2024,2024_S1044,Aishwarya Nair,AI,8.08,"Data Analytics, Cyber Security, Machine Learning",HCL Technologies,1698307,Placed,2024-09-23
2024,2024_S1045,Meera Rao,DS,6.99,"Artificial Intelligence, Machine Learning, DevOps",HCL Technologies,473008,Rejected,
2024,2024_S1045,Meera Rao,DS,6.99,"Artificial Intelligence, Machine Learning, DevOps",Tata Elxsi,2064606,Placed,2024-01-17
2024,2024_S1046,Aarav Singh,EEE,6.45,"SQL, DevOps, Data Analytics",Oracle India,1980319,Attended,
2024,2024_S1046,Aarav Singh,EEE,6.45,"SQL, DevOps, Data Analytics",Accenture India,495460,Attended,
2024,2024_S1047,Krishna Desai,DS,9.3,"Java, Web Development, Cloud Computing",Siemens India,1789313,Attended,
2024,2024_S1047,Krishna Desai,DS,9.3,"Java, Web Development, Cloud Computing",LTIMindtree,2592472,Placed,2024-09-07
2024,2024_S1048,Arjun Desai,MECH,8.26,"Web Development, Data Analytics, DevOps",MakeMyTrip,1637625,Rejected,
2024,2024_S1048,Arjun Desai,MECH,8.26,"Web Development, Data Analytics, DevOps",ISRO Contractor,2541780,Attended,
2024,2024_S1049,Sai Sharma,MECH,8.89,"Java, SQL, Artificial Intelligence",Infosys BPM,2182782,Rejected,
2024,2024_S1049,Sai Sharma,MECH,8.89,"Java, SQL, Artificial Intelligence",Cognizant India,707319,Placed,2024-05-22
2024,2024_S1050,Vikram Reddy,EEE,6.67,"Cloud Computing, Cyber Security, DevOps",Bosch India,1235892,Rejected,
2024,2024_S1050,Vikram Reddy,EEE,6.67,"Cloud Computing, Cyber Security, DevOps",Bosch India,2797080,Placed,2024-01-15
2024,2024_S1051,Ishita Verma,DS,7.76,"Cloud Computing, Web Development, SQL",Samsung R&D India,1077382,Rejected,
2024,2024_S1051,Ishita Verma,DS,7.76,"Cloud Computing, Web Development, SQL",Siemens India,653985,Placed,2024-11-14
2024,2024_S1052,Pooja Bose,IT,7.81,"Machine Learning, Web Development, Cloud Computing",Mahindra & Mahindra,2190308,Attended,
2024,2024_S1052,Pooja Bose,IT,7.81,"Machine Learning, Web Development, Cloud Computing",NVIDIA India,2769399,Placed,2024-12-11
2024,2024_S1053,Vikram Desai,MECH,6.63,"Cyber Security, Artificial Intelligence, DevOps",ISRO Contractor,1927287,Placed,2024-06-05
2024,2024_S1053,Vikram Desai,MECH,6.63,"Cyber Security, Artificial Intelligence, DevOps",Tata Power,2767852,Placed,2024-02-23
2024,2024_S1054,Ishita Nair,AI,9.14,"Artificial Intelligence, Java, Cloud Computing",Reliance Jio,830021,Placed,2024-03-22
2024,2024_S1054,Ishita Nair,AI,9.14,"Artificial Intelligence, Java, Cloud Computing",Swiggy,413584,Attended,
2024,2024_S1055,Krishna Bose,CSE,8.61,"Machine Learning, Python, SQL",Zoho,1602617,Rejected,
2024,2024_S1055,Krishna Bose,CSE,8.61,"Machine Learning, Python, SQL",Wipro,1833403,Placed,2024-12-20
2024,2024_S1056,Krishna Bose,MECH,7.81,"Machine Learning, SQL, Java",Larsen & Toubro,2159940,Placed,2024-02-11
2024,2024_S1056,Krishna Bose,MECH,7.81,"Machine Learning, SQL, Java",Infosys,515906,Rejected,
2024,2024_S1057,Vikram Kapoor,EEE,7.82,"Cyber Security, Artificial Intelligence, Machine Learning",PhonePe,2563612,Rejected,
2024,2024_S1057,Vikram Kapoor,EEE,7.82,"Cyber Security, Artificial Intelligence, Machine Learning",DRDO Contractor,1994721,Rejected,
2024,2024_S1058,Neha Joshi,ECE,9.04,"SQL, Cloud Computing, Data Analytics",Persistent Systems,1893907,Placed,2024-08-02
2024,2024_S1058,Neha Joshi,ECE,9.04,"SQL, Cloud Computing, Data Analytics",Adani Group,1692694,Rejected,
2024,2024_S1059,Priya Nair,DS,7.27,"Machine Learning, Python, SQL",PwC India,1983868,Attended,
2024,2024_S1059,Priya Nair,DS,7.27,"Machine Learning, Python, SQL",Tata Elxsi,1257684,Rejected,
2024,2024_S1060,Priya Sharma,DS,9.64,"SQL, Java, Web Development",Oracle India,1417579,Placed,2024-07-06
2024,2024_S1060,Priya Sharma,DS,9.64,"SQL, Java, Web Development",Zoho,386785,Attended,
2024,2024_S1061,Rohan Ghosh,MECH,9.16,"Data Analytics, Python, Java",MakeMyTrip,1311837,Rejected,
2024,2024_S1061,Rohan Ghosh,MECH,9.16,"Data Analytics, Python, Java",Accenture India,1921470,Placed,2024-09-15
2024,2024_S1062,Priya Kulkarni,CSE,6.63,"Web Development, SQL, Data Analytics",Freshworks,656823,Placed,2024-08-20
2024,2024_S1062,Priya Kulkarni,CSE,6.63,"Web Development, SQL, Data Analytics",Cognizant India,1254295,Rejected,
2024,2024_S1063,Arjun Bose,CIVIL,6.31,"DevOps, SQL, Java",DRDO Contractor,1248852,Attended,
2024,2024_S1063,Arjun Bose,CIVIL,6.31,"DevOps, SQL, Java",ISRO Contractor,1461124,Rejected,
2024,2024_S1064,Krishna Gupta,DS,8.77,"DevOps, Machine Learning, Java",Larsen & Toubro,2172038,Placed,2024-01-18
2024,2024_S1064,Krishna Gupta,DS,8.77,"DevOps, Machine Learning, Java",Mahindra & Mahindra,798454,Placed,2024-01-16
2024,2024_S1065,Vikram Reddy,CSE,6.2,"Data Analytics, Cloud Computing, SQL",Nykaa,978058,Attended,
